Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Location Latitude,Location Longitude,Distribution Channel,User Language,Q2.2,sch.l,sch.c,sch.d,dep.l,dep.c,dep.d,bp.l,bp.c,bp.d,md.l,md.c,md.d,anorexia.l,anorexia.c,anorexia.d,bulimia.l,bulimia.c,bulimia.d,ptsd.l,ptsd.c,ptsd.d,adhd.l,adhd.c,adhd.d,ocd.l,ocd.c,ocd.d,bpd.l,bpd.c,bpd.d,diabetes.l,diabetes.c,diabetes.d,tbi.l,tbi.c,tbi.d,dementia.l,dementia.c,dementia.d,epilepsy.l,epilepsy.c,epilepsy.d,ms.l,ms.c,ms.d,cerebralp.l,cerebralp.c,cerebralp.d,downsyn.l,downsyn.c,downsyn.d,tourette.l,tourette.c,tourette.d,alzheimer.l,alzheimer.c,alzheimer.d,parkinson.l,parkinson.c,parkinson.d,anxiety.l,anxiety.c,anxiety.d,suicide.l,suicide.c,suicide.d,panic.l,panic.c,panic.d,alcohol.l,alcohol.c,alcohol.d,substance.l,substance.c,substance.d,nicotine.l,nicotine.c,nicotine.d,meth.l,meth.c,meth.d,cocaine.l,cocaine.c,cocaine.d,heroin.l,heroin.c,heroin.d,gambling.l,gambling.c,gambling.d,asd.l,asd.c,asd.d,aspberger.l,aspberger.c,aspberger.d,asthma.l,asthma.c,asthma.d,narcolepsy.l,narcolepsy.c,narcolepsy.d,insomnia.l,insomnia.c,insomnia.d,dyslexia.l,dyslexia.c,dyslexia.d,cte.l,cte.c,cte.d,fragilex.l,fragilex.c,fragilex.d,genetic.l,genetic.c,genetic.d,neurological.l,neurological.c,neurological.d,Are you a native English speaker?,What is your age? - years,What is your gender?,What is your ethnicity? - Selected Choice,What is your ethnicity? - Other (please specify): - Text,How politically liberal or conservative are you? - SOCIAL ISSUES,How politically liberal or conservative are you? - ECONOMIC ISSUES,Have you or a loved one ever been diagnosed with a mental illness? - Selected Choice,Have you or a loved one ever been diagnosed with a mental illness? - Yes (please specify): - Text,"If you have any comments, please enter them here:"
4/19/19 12:39,4/19/19 12:44,IP Address,74.91.49.10,100,271,TRUE,4/19/19 12:44,R_9T79DiIycly53RD,,,,,40.710495,-74.01290131,anonymous,EN,Accept,84,,,,,,90,,,,,,87,,,79,,,,,,,,,,,,70,,,74,,,,,,71,,,90,,,,,,84,,,,,,,,,,,,80,,,,,,79,,,88,,,,,,,,,86,,,,,,78,,,84,,,,,,,,,,,,81,,,,,,79,,,79,,,,,,83,,,,,,90,,,Yes,26,Female,White,,Conservative,Somewhat Conservative,Prefer not to answer,,nice
4/19/19 12:40,4/19/19 12:44,IP Address,108.208.206.161,100,197,TRUE,4/19/19 12:44,R_3iDXfQpXlTFhUiD,,,,,33.82060242,-118.0339966,anonymous,EN,Accept,,,76,,,,,,85,,,,,,30,,,,,,,,,59,,,,,,92,82,,,,,,,,,60,,,,,,62,,,,,,,,,61,,,71,,,,,,,,,,,16,,,74,,,,,,,,,85,,,83,,,92,,,,,,,,,19,,,,,,,,,27,,,20,,,60,,,,,,31,,,,Yes,48,Male,Asian,,Somewhat Conservative,Somewhat Conservative,No,,none
4/19/19 12:39,4/19/19 12:44,IP Address,165.225.34.152,100,274,TRUE,4/19/19 12:44,R_2bNznqaPWynxdJ9,,,,,32.77870178,-96.82170105,anonymous,EN,Accept,,,,,,,,,,,,,,,3,,,2,,,,,,3,,,5,,,76,,,3,,,,,,,,,15,,,1,,,,,,1,,,51,,,,,,,,,57,,,18,,,,,,,,,,,,9,,,,,,71,,,80,,,,,7,,,,,,,,,,,,56,,,,,,9,,,51,,,13,,,,,Yes,56,Male,White,,Liberal,Somewhat Liberal,No,,
4/19/19 12:41,4/19/19 12:44,IP Address,189.202.81.111,100,179,TRUE,4/19/19 12:44,R_3Gsa8kojkxVghMx,,,,,32.50650024,-117.0039978,anonymous,EN,Accept,,,,,,,,,30,,,,,,1,,,5,,,54,,,,,,16,,,,,,,,,,,,,,,0,,,0,,,0,,,4,,,12,,,,,,,,12,,,13,,,,,,,,,13,,,6,,,,,,,,,,,,14,,,17,,,4,,,,,,,,,,,,,,,66,,,1,,,,,,0,,Yes,39,Male,Hispanic or Latino/a,,Neither Liberal nor Conservative,Neither Liberal nor Conservative,No,,Interesting study.
4/19/19 12:39,4/19/19 12:44,IP Address,65.33.188.74,100,257,TRUE,4/19/19 12:44,R_1cUGivRzx6oTv9A,,,,,27.43989563,-82.57700348,anonymous,EN,Accept,13,,,,,,,,,,,,,,,33,,,,,,79,,,64,,,54,,,,81,,,,,,46,,,,,,,,,59,,,72,,,72,,,,,,,,,,,,60,,,78,,,,,,,,,,,,,,,71,,,54,,,57,,71,,,,,,,,,31,,,36,,,,,,30,,,,,,,,,48,,,Yes,69,Female,White,,Somewhat Conservative,Somewhat Conservative,Yes (please specify):,mother,
4/19/19 12:38,4/19/19 12:44,IP Address,65.78.87.108,100,332,TRUE,4/19/19 12:44,R_3PgUrsG5Y3SPRTJ,,,,,40.69410706,-75.29039764,anonymous,EN,Accept,,,,,60,,,45,,,,,,35,,,40,,,,,,,,,70,,,,,70,,,,,,,,,65,,,35,,,30,,,,,,15,,,,,,,,,,,10,,,95,,,35,,,,,,,,,,,,,,,85,,,,,,85,,,75,,,,,,,,,15,,,60,,,,,,,,,,,,25,,,70,Yes,30,Male,White,,Very Liberal,Somewhat Conservative,No,,
4/19/19 12:38,4/19/19 12:44,IP Address,155.186.190.222,100,354,TRUE,4/19/19 12:44,R_Rxgeb3a20P0Og4p,,,,,34.01950073,-84.31060028,anonymous,EN,Accept,,,,94,,,,,,95,,,,,,,,,75,,,92,,,40,,,,,,99,,,77,,,,,,95,,,,,,86,,,,,,92,,,,,,,,,,,,,,,,71,,,,,,66,,,96,,,9,,,,,,,,,91,,,,,,,,,,,,,,86,,,94,,,51,,,,,,81,,,68,,,Yes,57,Female,White,,Liberal,Liberal,No,,"I marked 50% on one, because I didn't know what it was."
4/19/19 12:42,4/19/19 12:44,IP Address,96.73.169.161,100,101,TRUE,4/19/19 12:44,R_1PdX8rGbzBx0S4d,,,,,38.90870667,-77.04139709,anonymous,EN,Accept,,,66,,,,,,,,,,,,69,,,63,,,65,,,69,,,,,,,,,,,,,51,,,,,,,,,48,,,,,,74,,,34,,,30,,,,,68,,,,,,79,,,91,,,,,,42,,,,,,,,,100,,,,,43,,,,,,,,,55,,,,,,52,,,49,,,13,,,,,,,,Yes,25,Male,Asian,,Neither Liberal nor Conservative,Neither Liberal nor Conservative,No,,
4/19/19 12:40,4/19/19 12:44,IP Address,86.103.233.243,100,209,TRUE,4/19/19 12:44,R_1isARrwt9aELYoJ,,,,,54.3506012,10.12049866,anonymous,EN,Accept,25,,,45,,,,,,,,,,,,42,,,50,,,,,,,,,23,,,,,,,,50,,,30,,,44,,,50,,,,,,,,,37,,,,,,,,,,,,,29,,,,,,25,,,,,,12,,,,,,18,,,43,,,,,,,,,,,,,,,,42,,,50,,,,,,50,,,50,,,40,,Yes,38,Male,White,,Liberal,Somewhat Liberal,No,,
4/19/19 12:38,4/19/19 12:44,IP Address,74.50.240.232,100,333,TRUE,4/19/19 12:44,R_3I0iEdLhqU8R0vr,,,,,36.38479614,-93.00389862,anonymous,EN,Accept,,,,,,,,,60,,,,,,,,,,,,60,,,20,,,30,,,70,,20,,,40,,,,,,20,,,,,,,,,30,,,,,,,,,30,,,,,70,,,30,,,80,,,,,,,,,,,,,,,70,,,30,,,,,30,,,30,,,,,,,,,30,,,,,,30,,,30,,,,,,,Yes,28,Male,White,,Somewhat Liberal,Somewhat Conservative,No,,"Nope, thank you for letting me take this!"
4/19/19 12:40,4/19/19 12:44,IP Address,67.189.131.19,100,220,TRUE,4/19/19 12:44,R_2aY99wMR31ncwKc,,,,,41.40969849,-73.59919739,anonymous,EN,Accept,,,,,,,,,,50,,,,,,,,,50,,,50,,,50,,,50,,,,,,,,,,45,,,50,,,50,,,50,,,,,,,,,,,,50,,,,,,,,,50,,,50,,,50,,,50,,,,,,,,,50,,,,,50,,,,,,,,,,,,50,,,50,,,,,,,,,50,,,50,,,Yes,34,Male,White,,Neither Liberal nor Conservative,Neither Liberal nor Conservative,Yes (please specify):,"self with ptsd, various relatives and friends with various others","I can't form opinions on someone based only on the information given. For example, one alcoholic may be functional day to day and pleasant to be around, another may be the exact opposite"
4/19/19 12:38,4/19/19 12:44,IP Address,173.239.232.138,100,328,TRUE,4/19/19 12:44,R_2CHtl5h0u02NGuT,,,,,33.02029419,-96.70189667,anonymous,EN,Accept,33,,,62,,,22,,,,,,,,,,,,,,,27,,,,,,39,,,64,,,,,,63,,,,,,,,,66,,,,,,68,,,61,,,,,,61,,,,,,,,,39,,,,,,,,,67,,,33,,,32,,,,,,,,,,,61,,,,,,37,,,42,,,,,,,,,52,,,28,,,,Yes,27,Male,Black or African American,,Liberal,Liberal,No,,
4/19/19 12:41,4/19/19 12:44,IP Address,189.212.18.252,100,199,TRUE,4/19/19 12:44,R_W89sRj7VHUvLgyJ,,,,,20.72360229,-103.3848038,anonymous,EN,Accept,,,,,,,,36,,,,,,22,,,35,,,,,,62,,,,,,33,,,86,,,,,,,,,63,,,62,,,,,,31,,,44,,,,,,,,,,,,,,,,,,,,,42,,,76,,,,,,20,,,11,,,71,,,,,,,,,89,,,26,,,,,,,,,29,,,25,,,62,,,,,Yes,25,Male,White,,Very Liberal,Liberal,Yes (please specify):,depression,
4/19/19 12:38,4/19/19 12:44,IP Address,98.143.0.20,100,374,TRUE,4/19/19 12:44,R_ODSEsRTJ0SRulc5,,,,,35.38420105,-85.39250183,anonymous,EN,Accept,,,,,,,,,,30,,,2,,,,,,70,,,10,,,17,,,,,,,,,,,,,,,,,,,,1,,,,,,3,,,10,,,50,,,14,,,25,,,,,,,,,35,,,50,,,,,,,,,,,,77,,,23,,55,,,5,,,,,,,,,1,,,,,,16,,,,,,,,,29,,Yes,45,Male,White,,Somewhat Liberal,Somewhat Conservative,Yes (please specify):,Schizophrenia,none
4/19/19 12:39,4/19/19 12:44,IP Address,107.146.243.120,100,275,TRUE,4/19/19 12:44,R_1Ebc25ZPdAlUg5L,,,,,35.34069824,-119.0596008,anonymous,EN,Accept,41,,,,,,,,,39,,,40,,,,,,42,,,,,,,,,41,,,,33,,,,,,,,,50,,,52,,,,,,43,,,,,,,,,42,,,51,,,51,,,48,,,21,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,25,,,42,,,51,,,21,,,42,Yes,30,Male,White,,Very Liberal,Very Liberal,No,,
4/19/19 12:38,4/19/19 12:44,IP Address,47.135.38.221,100,349,TRUE,4/19/19 12:44,R_2U41h1q7TknQrlF,,,,,35.67570496,-81.0503006,anonymous,EN,Accept,,,,30,,,,,,,,,40,,,,,,30,,,55,,,,,,35,,,,,,,,,,,90,,,35,,,,,,35,,,,,,60,,,,,,25,,,,,,,,,65,,,,,,,,,60,,,85,,,,,,100,,,70,,,30,,,,,,5,,,60,,,,,,,,,,,,40,,,40,,,,Yes,31,Male,Black or African American,,Somewhat Liberal,Somewhat Conservative,No,,na
4/19/19 12:40,4/19/19 12:44,IP Address,71.228.35.235,100,246,TRUE,4/19/19 12:44,R_1OABnzTUgfnGhYT,,,,,41.87319946,-88.00019836,anonymous,EN,Accept,,,,,,,31,,,21,,,,,,41,,,35,,,,,,58,,,,,,,,,,,,,,3,,,2,,,4,,,0,,,,,,,,,23,,,,,,,,,,,,7,,,29,,,56,,,11,,,,,,,,,58,,,,,,,,,,,,0,,,1,,,,,,,,,,,,13,,,9,,,11,Yes,62,Female,White,,Very Liberal,Liberal,No,,
4/19/19 12:42,4/19/19 12:44,IP Address,115.135.15.224,100,149,TRUE,4/19/19 12:44,R_1ojAC5l6Q4lY6Vi,,,,,4.591598511,101.0967102,anonymous,EN,Accept,,,70,,,,,,40,,,,,,59,,,70,,,,,,,,,,,,62,,,15,,,41,,,57,,,,,,,,,,,,,,,,,,26,,,51,,54,,,57,,,,,,,,,44,,,62,,,,,,,,,39,,,,,64,,,71,,,,,,58,,,64,,,,,,,,,,,,30,,,,,,Yes,32,Male,White,,Neither Liberal nor Conservative,Neither Liberal nor Conservative,No,,thanks for the survey
4/19/19 12:39,4/19/19 12:44,IP Address,68.235.38.62,100,333,TRUE,4/19/19 12:44,R_3kHGNokL8IUWnhT,,,,,34.08900452,-118.0955048,anonymous,EN,Accept,,,51,,,,,,51,,,51,,,,,,,,,,,,,,,51,,,51,51,,,,,,51,,,,,,51,,,,,,,,,51,,,,,,51,,,,,,,,,,,70,,,66,,,64,,,,,,67,,,66,,,,,,,,,72,,,67,,,,,,,,,62,,,72,,,70,,,,,,,,,,Yes,45,Male,White,,Conservative,Somewhat Conservative,No,,
4/19/19 12:40,4/19/19 12:44,IP Address,63.238.225.62,100,243,TRUE,4/19/19 12:44,R_3Jr3RgSr0bj4YEN,,,,,39.07829285,-108.5457001,anonymous,EN,Accept,20,,,,,,,,,40,,,30,,,39,,,,,,,,,,,,15,,,,,,,,60,,,85,,,,,,,,,,,,25,,,,,,80,,,30,66,,,,,,,,,90,,,,,,20,,,,,,,,,8,,,15,,,,,,,,,,,,,,,,,55,,,9,,,,,,37,,,20,,,70,Yes,20,Male,White,,Conservative,Conservative,Yes (please specify):,autism,
4/19/19 12:39,4/19/19 12:44,IP Address,74.118.45.78,100,327,TRUE,4/19/19 12:44,R_2aCw3XBoOOnh7wT,,,,,36.34379578,-85.63549805,anonymous,EN,Accept,,,,20,,,,,,40,,,,,,80,,,,,,80,,,80,,,,,,,,,,31,,,70,,,,,,80,,,40,,,,,,,,,20,,,,,,,,,,10,,,,,,,,,70,,,,,,,,,70,,,90,,,40,,,,40,,,80,,,,,,,,,,,,40,,,,,,60,,,70,,,Yes,62,Female,White,,Conservative,Very Conservative,Yes (please specify):,bipolar disorder,"no, thank you"
4/19/19 12:42,4/19/19 12:44,IP Address,64.107.2.102,100,155,TRUE,4/19/19 12:44,R_sFQcHem04kICJYl,,,,,41.95550537,-87.66130066,anonymous,EN,Accept,,,96,,,,,,95,,,,,,,,,,,,89,,,85,,,51,,,,54,,,,,,35,,,,,,53,,,,,,,,,25,,,,,,58,,,,,,,,,,,87,,,,,,72,,,45,,,92,,,,,,,,,61,,,,,,,,,21,,,22,,,22,,,,,,69,,,,,,,,,74,Yes,52,Male,Black or African American,,Neither Liberal nor Conservative,Neither Liberal nor Conservative,No,,
4/19/19 12:41,4/19/19 12:44,IP Address,74.232.11.227,100,169,TRUE,4/19/19 12:44,R_1FgIGvPnoHtjKC7,,,,,33.59469604,-83.46179962,anonymous,EN,Accept,,24,,,,,,11,,,18,,,,,,,,,,,,79,,,97,,,,,,,,86,,,67,,,,,,60,,,72,,,,,,54,,,,,,,,,,,,8,,,19,,,6,,,,,,,,,18,,,,,,0,,,,,,,,,,83,,,89,,,67,,,,,,,,,,,,69,,,90,,,,,Yes,45,Female,White,,Conservative,Conservative,No,,
4/19/19 12:40,4/19/19 12:44,IP Address,72.92.38.215,100,246,TRUE,4/19/19 12:44,R_6SfAnQp05wg9vc5,,,,,40.05799866,-75.18759918,anonymous,EN,Accept,,,,,,,,28,,,28,,,,,,60,,,70,,,70,,,,,,,,100,,,,,,40,,,,,,82,,,92,,,,,,,,,,,,78,,,,,,,88,,,,,,85,,,10,,,,,,5,,,,,,,,,75,,,,,,,,,,0,,,,,,,,,,,,60,,,10,,,5,,,30,Yes,50,Male,White,,Somewhat Liberal,Somewhat Conservative,No,,
4/19/19 12:42,4/19/19 12:44,IP Address,172.85.54.58,100,161,TRUE,4/19/19 12:44,R_WCdG4wqrYmxPeox,,,,,41.39460754,-74.3302002,anonymous,EN,Accept,,18,,,80,,,21,,,,,,16,,,44,,,,,,,,,,,,,,,,,,,35,,,70,,,,,,6,,,,,,,,,57,,,53,,,,,,71,,,,,,80,,,90,,,,,,,,,100,,,,,,,,,100,8,,,23,,,,,,,,,28,,,,,,64,,,,,,,,,66,,,Yes,26,Male,White,,Very Liberal,Very Liberal,Yes (please specify):,"depression, anxiety",
4/19/19 12:43,4/19/19 12:44,IP Address,24.175.68.0,100,99,TRUE,4/19/19 12:44,R_3qvCHu5Jri9oju4,,,,,25.9243927,-97.46260071,anonymous,EN,Accept,,15,,,20,,,,,,0,,,26,,,,,,51,,,,,,,,,,,,51,,,,,,,,,51,,,49,,,,,,,,,,,,12,,,51,,,,51,,,,,,,,,,,,,,,45,,,88,,,100,,,88,,,,,17,,,19,,,,,,49,,,,,,43,,,,,,,,,,,,21,,Yes,26,Female,Hispanic or Latino/a,,Liberal,Liberal,No,,
4/19/19 12:41,4/19/19 12:44,IP Address,68.108.0.148,100,185,TRUE,4/19/19 12:44,R_9B4PNroaq4KNgs1,,,,,36.27090454,-115.2799988,anonymous,EN,Accept,0,,,30,,,,,,0,,,,,,40,,,,,,,,,,,,0,,,,,,,,61,,,,,,0,,,,,,0,,,,,,,,,50,,,0,,0,,,,,,15,,,0,,,,,,,,,,,,,,,0,,,0,,,0,,,,,,100,,,26,,,,,,39,,,,,,,,,,,,50,,Yes,47,Male,White,,Conservative,Conservative,No,,Thank you and happy Easter!
4/19/19 12:42,4/19/19 12:44,IP Address,50.81.235.233,100,125,TRUE,4/19/19 12:44,R_voVmwsntFvH3d2V,,,,,41.85169983,-90.20780182,anonymous,EN,Accept,,,,,,88,,,,,,88,,,,,,87,,,,,,82,,,,,,81,,,,69,,,,,,74,,,77,,,,,,,,,,,,78,,,78,,,,,,87,,,,,,,,,,,,,,,70,,,80,,,79,,,71,,,,,,,,,,,,,,,,91,,,76,,,87,,,82,,,96,,,,,Yes,25,Male,White,,Liberal,Liberal,No,,
4/19/19 12:38,4/19/19 12:44,IP Address,207.109.154.210,100,358,TRUE,4/19/19 12:44,R_2y3MAkBFKOFIYif,,,,,40.75450134,-111.8830032,anonymous,EN,Accept,,,,,,,15,,,,,,40,,,,,,30,,,65,,,60,,,,,,,,,,,85,,,,,,20,,,,,,10,,,,,,30,,,40,,,,,,,,,30,,,,,,75,,,,,,,,,85,,,61,,,40,,,,,,,,70,,,70,,,,,,,,,60,,,,,,50,,,,,,60,,Yes,49,Male,White,,Very Liberal,Liberal,Yes (please specify):,"alcoholism, bi-polar",
4/19/19 12:40,4/19/19 12:44,IP Address,104.129.198.101,100,274,TRUE,4/19/19 12:44,R_28CxYCiQUwwrVLn,,,,,37.64030457,-122.0666962,anonymous,EN,Accept,,24,,,30,,,,,,,,,,,,33,,,,,,58,,,62,,,,,82,,,,,,,,,,,,77,,,80,,,,,,36,,,63,,,,,,,,,,,,,,,25,,,,,,21,,,1,,,4,,,0,,,,,,,,81,,,61,,,33,,,,,,84,,,15,,,,,,,,,,,,,Yes,35,Female,White,,Conservative,Conservative,No,,
4/19/19 12:42,4/19/19 12:44,IP Address,204.148.98.54,100,160,TRUE,4/19/19 12:44,R_3MR7nmAyY2qL5os,,,,,37.9848938,-84.4815979,anonymous,EN,Accept,,,67,,,76,,,,,,51,,,,,,,,,,,,,,,38,,,42,,,72,,,,,,35,,,39,,,,,,,,,35,,,,,,,,,30,60,,,31,,,,,,53,,,,,,39,,,,,,,,,,,,25,,,,,60,,,,,,,,,38,,,,,,20,,,26,,,16,,,,,,,Yes,27,Male,White,,Liberal,Liberal,No,,
4/19/19 12:40,4/19/19 12:45,IP Address,172.6.166.7,100,256,TRUE,4/19/19 12:45,R_dopEfon2PkZklLX,,,,,34.23190308,-84.16269684,anonymous,EN,Accept,,,,,,,51,,,,,,,,,65,,,45,,,22,,,,,,10,,,,,,,,,,,,,,,,90,,,70,,,22,,,89,,,15,,,,,,,30,,,95,,,,,,54,,,,,,,,,70,,,46,,,,,,,,,13,,,,,,,,,,,,,,,0,,,41,,,50,,,,,,85,Yes,54,Female,White,,Very Liberal,Conservative,Yes (please specify):,Bi-polar,
4/19/19 12:42,4/19/19 12:45,IP Address,75.111.239.251,100,175,TRUE,4/19/19 12:45,R_1odu4HewFvbd6qL,,,,,33.51190186,-101.9316025,anonymous,EN,Accept,,,100,,,,,,82,,,,,,,,,38,,,,,,,,,76,,,62,,,,,36,,,72,,,13,,,,,,10,,,,,,,,,95,,,,,,,59,,,,,,78,,,94,,,,,,,,,98,,,98,,,,,,,,,38,,,,,,5,,,,,,10,,,,,,25,,,,,,41,,,,Yes,34,Male,Black or African American,,Neither Liberal nor Conservative,Neither Liberal nor Conservative,No,,Good survey
4/19/19 12:40,4/19/19 12:45,IP Address,216.227.108.149,100,249,TRUE,4/19/19 12:45,R_240mvBeQg4jtLWu,,,,,46.92059326,-122.5879974,anonymous,EN,Accept,,,,,,,,90,,,,,,100,,,100,,,100,,,100,,,,,,,,,100,,,,,,75,,,,,,80,,,,,,60,,,,,,85,,,,,100,,,,,,,,,,,,,,,,,,50,,,80,,,70,,,100,,,,,,,,,,,,,100,,,100,,,90,,,25,,,75,,,,,,,,Yes,61,Female,White,,Very Conservative,Conservative,No,,
4/19/19 12:42,4/19/19 12:45,IP Address,174.209.35.255,100,172,TRUE,4/19/19 12:45,R_3p06Z3kfGbwFwcw,,,,,39.73880005,-104.9868011,anonymous,EN,Accept,,,,66,,,,,,,,,,,,67,,,33,,,,,,64,,,40,,,,,,,22,,,,,,,,,71,,,,,,,,,89,,,37,,,86,,,82,,,,,,,,,25,,,26,,,85,,,,,,,,,,,,65,,,57,,,,,,95,,,,,,78,,,,,,52,,,,,,,,,72,,Yes,40,Male,White,,Somewhat Conservative,Conservative,No,,"Very fun, enjoyable, and well put together study!  Thank you so much!"
4/19/19 12:40,4/19/19 12:45,IP Address,73.153.138.218,100,260,TRUE,4/19/19 12:45,R_3gYng0Qftp4bmSu,,,,,39.71279907,-105.0952988,anonymous,EN,Accept,,,,,,25,,,,,,43,,,,,,62,,,,,,,,,31,,,75,,,,,,,,,37,,,,,,,,,10,,,,,,22,,,17,,,22,,,45,,,,,,55,,,90,,,,,,58,,,,,,,,,,,,55,43,,,70,,,,,,31,,,39,,,,,,,,,77,,,,,,,,,Yes,50,Male,White,,Very Liberal,Liberal,No,,
4/19/19 12:39,4/19/19 12:45,IP Address,107.10.224.30,100,347,TRUE,4/19/19 12:45,R_2sdNRe2nlSgfFBx,,,,,41.44940186,-81.43139648,anonymous,EN,Accept,,,,,,,,,,60,,,80,,,,,,45,,,75,,,60,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,0,,,,,80,,,80,,,,,,,,,100,,,30,,,,,,50,,,,,,,10,,,,,,,,,10,,,10,,,,,,75,,,,,,,,,10,Yes,57,Female,White,,Somewhat Liberal,Somewhat Conservative,Yes (please specify):,Eating disorder and Anxiety,I appreciated the opportunity to participate in your thought-provoking research!
4/19/19 12:42,4/19/19 12:45,IP Address,75.143.210.3,100,188,TRUE,4/19/19 12:45,R_2e9z36BSNSwgmkY,,,,,47.49499512,-111.2501984,anonymous,EN,Accept,,,,,,,,,,,40,,,,,,,,,80,,,85,,,85,,,40,,,,,,,50,,,0,,,,,,0,,,0,,,,,,8,,,,,,,,,,,,,,,,,10,,,,,,85,,,10,,,10,,,,,,70,,100,,,100,,,100,,,100,,,,,,,,,,,,,,,100,,,,,,Yes,34,Male,White,,Liberal,Conservative,No,,"The instructions were succinct and easy to comprehend. Additionally, the survey is working with no issues or errors encountered. Cheers!"
4/19/19 12:43,4/19/19 12:45,IP Address,66.152.99.210,100,128,TRUE,4/19/19 12:45,R_BM9AUgX6xvR6Ptf,,,,,42.68469238,-73.73539734,anonymous,EN,Accept,,,,,,,,,,,86,,,,,,70,,,90,,,80,,,80,,,,,85,,,36,,,,,,,,,92,,,61,,,40,,,,,,,,,,,,,,,,,,,62,,,43,,,51,,,,,,,,,40,,,,,,59,,,,,88,,,,,,86,,,,,,87,,,,,,,,,82,,,72,,,Yes,26,Female,White,,Liberal,Somewhat Liberal,Prefer not to answer,,
4/19/19 12:43,4/19/19 12:45,IP Address,64.183.114.182,100,127,TRUE,4/19/19 12:45,R_bO4QXLrFfFAcwRb,,,,,33.72369385,-116.3802948,anonymous,EN,Accept,,,,20,,,51,,,,,,,,,,,,,,,69,,,62,,,28,,,,,,,36,,,,,,65,,,81,,,60,,,,,,81,,,,,,,,,76,,,,,,,,,,,,12,,,,,,11,,,6,,,10,,,,,,,,,,50,,,0,,,7,,,,,,,,,41,,,,,,,,,32,Yes,32,Female,White,,Very Liberal,Conservative,Yes (please specify):,"Bipolar disorder, OCD, depression",
4/19/19 12:41,4/19/19 12:45,IP Address,68.13.242.249,100,230,TRUE,4/19/19 12:45,R_3NNSLbNtiqYqJgt,,,,,36.06059265,-95.94560242,anonymous,EN,Accept,,,25,,,,,,65,,,,,,50,,,60,,,,,,60,,,,,,,,,,,,,,,72,,,,,,90,,,65,,,,,,90,,,31,,,,,81,,,,,,70,,,,,,,,,61,,,,,,,,,40,,,30,,,,30,,,,,,,,,,,,0,,,,,,20,,,,,,0,,,0,Yes,29,Female,White,,Liberal,Liberal,No,,
4/19/19 12:43,4/19/19 12:45,IP Address,71.60.154.179,100,150,TRUE,4/19/19 12:45,R_2dA1JwbiqYfwAVm,,,,,40.24310303,-79.23750305,anonymous,EN,Accept,,,,36,,,51,,,,,,38,,,,,,43,,,,,,51,,,,,,51,,,,,,,,,51,,,,,,,,,71,,,52,,,47,,,,,,,,,,,,,51,,,39,,,,,,,,,45,,,,,,36,,,37,,,,,,56,,,,,,,,,,,,,,,49,,,51,,,53,,,51,,Yes,23,Male,White,,Very Liberal,Very Liberal,No,,
4/19/19 12:41,4/19/19 12:45,IP Address,23.108.57.181,100,227,TRUE,4/19/19 12:45,R_RsHnIF9dme7uvcZ,,,,,40.7098999,-73.95909882,anonymous,EN,Accept,,,56,,,,,,,,,,,,,,,58,,,57,,,,,,59,,,57,60,,,,,,,,,,,,58,,,58,,,59,,,,,,57,,,,,,57,,,,,,55,,,59,,,,,,59,,,,,,,,,,,,60,,,,,,58,,,,,,59,,,,,,,,,,,,58,,,59,,,59,,,Yes,28,Male,White,,Liberal,Somewhat Liberal,No,,no comments
4/19/19 12:38,4/19/19 12:45,IP Address,191.96.97.58,100,431,TRUE,4/19/19 12:45,R_xyfcejnVcU1vavv,,,,,53.48800659,-113.4796982,anonymous,EN,Accept,,,,,,76,,,79,,,,,,,,,,,,71,,,65,,,,,,79,,,,,,,,72,,,65,,,66,,,71,,,,,,59,,,,,,,,,,,,,79,,,85,,,80,,,,,,,,,,,,72,,,61,,,,82,,,72,,,,,,,,,74,,,74,,,58,,,,,,,,,,,,Yes,35,Female,Black or African American,,Liberal,Liberal,No,,nnone
4/19/19 12:41,4/19/19 12:45,IP Address,174.82.81.35,100,241,TRUE,4/19/19 12:45,R_6E8OX66DSEyYkZb,,,,,32.65370178,-97.37419891,anonymous,EN,Accept,10,,,,,,,,,,,,20,,,15,,,,,,,,,15,,,,,,95,,,10,,,10,,,92,,,95,,,,,,,,,,,,,,,,,,10,,,0,,,0,,,,,,,,,,,,,,,15,,,,,,25,,,51,,,,,,100,,,100,,,,,,,,,20,,,,,,85,,,,,,Yes,64,Female,White,,Conservative,Conservative,No,,
4/19/19 12:38,4/19/19 12:45,IP Address,67.11.234.16,100,415,TRUE,4/19/19 12:45,R_1C9IHULJHkigQpK,,,,,29.46139526,-98.74680328,anonymous,EN,Accept,,10,,,,,,75,,,10,,,80,,,,,,61,,,,,,,,,,,,100,,,,,,3,,,91,,,,,,,,,,,,,,,0,,,90,,,80,,,92,,,30,,,81,,,,,,,,,,,,3,,,,,,,,90,,,,,,,,,,,,,,,100,,,,,,100,,,100,,,95,,,Yes,34,Male,White,,Neither Liberal nor Conservative,Neither Liberal nor Conservative,No,,
