Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Location Latitude,Location Longitude,Distribution Channel,User Language,.,"In your opinion, how *unpredictable* is this person? - How unpredictable?","In your opinion, how *sincere* is this person? - How sincere?","In your opinion, how *dangerous* is this person? - How dangerous?","In your opinion, how *trustworthy* is this person? - How trustworthy?","In your opinion, how *friendly* is this person? - How friendly?","In your opinion, how *helpless* is this person? - How helpless?","In your opinion, how *moral* is this person? - How moral?","In your opinion, how *understanding* is this person? - How understanding?","In your opinion, how *intelligent* is this person? - How intelligent?","In your opinion, how *skilled* is this person? - How skilled?","In your opinion, how *confident* is this person? - How confident?","In your opinion, how *creative* is this person? - How creative?","In your opinion, how *capable* is this person? - How capable?","In your opinion, how *angry* is this person? - How angry?","In your opinion, how *desirable* is this person? - How desirable?","In your opinion, how *embarrassed* is this person? - How embarrassed?","In your opinion, how *joyful* is this person? - How happy?",What is 2 + 4 equal to? - Equal to?,"In your opinion, how *isolated* is this person? - How isolated?","In your opinion, how *violent* is this person? - How violent?","In your opinion, how *successful* is this person? - How successful?","In your opinion, how *unpredictable* is this person? - How unpredictable?","In your opinion, how *sincere* is this person? - How sincere?","In your opinion, how *dangerous* is this person? - How dangerous?","In your opinion, how *trustworthy* is this person? - How trustworthy?","In your opinion, how *friendly* is this person? - How friendly?","In your opinion, how *helpless* is this person? - How helpless?","In your opinion, how *moral* is this person? - How moral?","In your opinion, how *understanding* is this person? - How understanding?","In your opinion, how *intelligent* is this person? - How intelligent?","In your opinion, how *skilled* is this person? - How skilled?","In your opinion, how *confident* is this person? - How confident?","In your opinion, how *creative* is this person? - How creative?","In your opinion, how *capable* is this person? - How capable?","In your opinion, how *angry* is this person? - How angry?","In your opinion, how *desirable* is this person? - How desirable?","In your opinion, how *embarrassed* is this person? - How embarrassed?","In your opinion, how *joyful* is this person? - How joyful?",What is 1 + 3 equal to? - Equal to?,"In your opinion, how *isolated* is this person? - How isolated?","In your opinion, how *violent* is this person? - How violent?","In your opinion, how *successful* is this person? - How successful?",Are you a native English speaker?,What is your age? - years,What is your gender?,What is your ethnicity? - Selected Choice,What is your ethnicity? - Other (please specify): - Text,How politically liberal or conservative are you? - SOCIAL ISSUES,How politically liberal or conservative are you? - ECONOMIC ISSUES,"If you have any comments, please enter them here:"
2/27/19 11:10,2/27/19 11:14,0,107.170.127.117,100,255,1,2/27/19 11:14,R_2coSN965gBy5Uzd,,,,,40.73080444,-73.99749756,anonymous,EN,1,100,0,100,0,0,100,100,0,51,50,0,0,50,100,51,99,0,6,0,99,50,52,51,0,48,50,100,50,49,51,50,0,50,99,50,98,99,49,4,98,0,53,1,34,1,3,,1,1,
2/27/19 11:08,2/27/19 11:14,0,75.182.37.224,100,349,1,2/27/19 11:14,R_115yfy703M7v2XN,,,,,33.83430481,-78.66059875,anonymous,EN,1,92,55,66,39,63,61,74,56,,64,72,77,54,72,58,48,19,6,62,59,55,99,21,100,1,68,37,39,1,69,38,49,91,47,100,56,12,54,4,48,100,42,1,41,2,5,,1,1,
2/27/19 11:09,2/27/19 11:14,0,98.166.80.33,100,315,1,2/27/19 11:14,R_3spluMzdu21IbLw,,,,,37.16859436,-76.45809937,anonymous,EN,1,31,52,27,50,39,35,50,41,50,50,24,32,50,72,51,51,19,6,40,71,50,61,50,43,42,62,51,50,53,71,60,52,51,51,72,70,56,53,4,50,65,50,2,39,2,2,,4,4,thank you
2/27/19 11:10,2/27/19 11:14,0,76.178.136.48,100,261,1,2/27/19 11:14,R_25LAerjJS5yCIdh,,,,,46.730896,-116.9897003,anonymous,EN,1,49,51,20,50,19,26,50,49,50,50,16,49,50,9,8,49,14,6,92,15,50,85,40,65,20,26,27,51,50,50,52,19,50,50,24,5,50,11,4,93,49,19,1,50,2,4,,7,7,
2/27/19 11:08,2/27/19 11:14,0,207.250.98.2,100,338,1,2/27/19 11:14,R_3qkx2oySsKiD0ae,,,,,43.08590698,-87.97419739,anonymous,EN,1,25,80,18,90,60,80,90,60,86,75,15,40,80,80,51,85,15,6,95,12,40,95,50,74,29,47,90,50,31,75,38,11,27,25,70,15,55,18,4,90,80,11,1,40,1,5,,2,3,
2/27/19 11:10,2/27/19 11:14,0,184.60.33.110,100,232,1,2/27/19 11:14,R_3NVCxWNwtPrx5Xn,,,,,44.09280396,-121.2935944,anonymous,EN,1,10,95,0,80,85,30,65,90,75,70,20,75,70,20,60,10,30,6,40,10,70,80,90,30,60,80,70,80,60,70,70,10,70,80,60,10,90,70,4,40,40,50,1,23,2,5,,2,2,
2/27/19 11:08,2/27/19 11:14,0,209.95.56.51,100,366,1,2/27/19 11:14,R_pm8LSy9C60DJ3Al,,,,,40.75590515,-111.896698,anonymous,EN,1,81,41,84,59,71,58,65,30,51,71,82,46,60,67,63,69,80,6,65,51,91,17,50,37,39,62,44,62,17,32,44,82,53,49,58,62,60,70,4,39,39,94,1,32,2,5,,4,2,good job
2/27/19 11:09,2/27/19 11:14,0,73.49.74.10,100,296,1,2/27/19 11:14,R_8k9pLouecbMpjpL,,,,,27.28889465,-80.29799652,anonymous,EN,1,81,49,51,52,19,70,50,51,49,50,19,20,30,60,19,82,9,6,9,50,41,82,50,82,81,29,71,50,50,50,51,50,51,41,72,50,70,21,4,80,71,19,1,66,1,5,,6,5,
2/27/19 11:09,2/27/19 11:14,0,196.19.158.35,100,300,1,2/27/19 11:14,R_1nOdGZZAOe87KXJ,,,,,39.09970093,-94.57859802,anonymous,EN,1,48,45,73,34,71,40,48,70,40,78,40,38,51,31,61,46,72,6,69,47,59,43,62,41,40,92,11,60,62,83,71,83,,62,50,62,51,67,91,23,54,71,1,21,1,2,,3,5,
2/27/19 11:09,2/27/19 11:14,0,72.223.101.247,100,289,1,2/27/19 11:14,R_3OfDWL3XHbx6niy,,,,,33.65629578,-112.1706009,anonymous,EN,1,66,61,34,56,44,74,58,62,71,59,37,93,75,29,60,67,20,6,82,29,41,92,40,85,53,54,34,53,55,61,51,36,80,52,86,51,57,52,4,86,83,53,1,64,2,5,,2,2,
2/27/19 11:09,2/27/19 11:14,0,71.80.166.202,100,295,1,2/27/19 11:14,R_3CZAwZaqFEwxdXu,,,,,34.13699341,-118.2375946,anonymous,EN,1,90,60,40,71,49,91,79,71,82,70,50,50,71,80,70,40,40,6,90,60,62,94,39,91,20,31,82,30,20,78,72,60,71,51,70,41,80,31,4,80,92,40,2,37,2,5,,2,,
2/27/19 11:09,2/27/19 11:14,0,68.205.177.92,100,323,1,2/27/19 11:14,R_3PdW650JkalmwcF,,,,,29.13830566,-80.99559784,anonymous,EN,1,30,65,25,50,50,83,86,15,70,50,4,10,14,5,10,49,2,6,91,10,29,100,50,34,0,50,93,81,13,71,70,0,50,67,70,24,71,0,4,86,50,40,1,55,1,5,,3,5,
2/27/19 11:08,2/27/19 11:14,0,76.172.80.82,100,380,1,2/27/19 11:14,R_2R8SjrF2CYb6pNi,,,,,32.80029297,-117.2438049,anonymous,EN,1,60,75,40,50,50,72,50,50,65,50,40,75,50,60,40,55,30,6,60,50,50,85,50,55,35,50,50,50,50,50,50,40,65,50,50,30,50,40,4,67,55,50,1,35,2,5,,1,3,
2/27/19 11:09,2/27/19 11:14,0,50.84.39.66,100,310,1,2/27/19 11:14,R_3m7yZKRXs2Ok4X4,,,,,29.45100403,-98.61689758,anonymous,EN,1,72,51,51,58,3,69,1,6,53,50,4,2,52,2,6,36,3,6,2,44,50,91,49,79,5,24,95,67,23,50,12,14,14,11,50,15,71,24,4,90,51,10,2,41,2,5,,5,5,Thank you
2/27/19 11:11,2/27/19 11:14,0,108.48.116.28,100,214,1,2/27/19 11:14,R_rjrNZqYKVuaM3UB,,,,,38.93069458,-77.16729736,anonymous,EN,1,37,49,40,60,41,28,48,38,69,83,69,58,39,33,25,38,46,6,65,28,36,33,64,43,67,53,47,46,71,55,63,56,68,55,30,59,37,81,4,43,72,62,1,38,1,2,,2,3,none
2/27/19 11:12,2/27/19 11:14,0,104.191.117.34,100,125,1,2/27/19 11:14,R_1mfuCMtrjiozeFk,,,,,34.07969666,-83.93280029,anonymous,EN,1,20,41,23,55,70,61,53,26,55,32,22,86,85,20,47,64,0,6,89,13,56,85,32,60,39,50,46,28,29,82,66,44,82,90,69,38,41,40,4,32,54,73,1,26,1,5,,5,5,
2/27/19 11:10,2/27/19 11:14,0,108.89.41.224,100,290,1,2/27/19 11:14,R_3s7eNun8YaqfVZ0,,,,,30.08399963,-81.86450195,anonymous,EN,1,97,52,83,35,51,78,89,51,92,,39,66,50,50,29,81,16,6,94,88,65,100,53,100,6,50,83,80,50,94,39,25,74,30,93,22,83,29,4,95,96,25,1,65,1,5,,6,6,
2/27/19 11:09,2/27/19 11:14,0,47.196.158.86,100,321,1,2/27/19 11:14,R_eUQeZMTR5zk0vSN,,,,,28.07260132,-82.55899811,anonymous,EN,1,10,50,1,50,29,91,50,50,50,50,9,50,19,1,1,18,0,6,100,0,29,100,21,100,1,10,71,1,1,51,30,,89,9,81,1,1,29,4,81,60,8,1,46,2,5,,4,3,"In case sliders did not work correctly, 2+4=6, 1+3=4. Thank you."
2/27/19 11:10,2/27/19 11:15,0,172.58.41.3,100,277,1,2/27/19 11:15,R_2bHNNAxdzw87tzj,,,,,47.39570618,-122.3036041,anonymous,EN,1,100,20,100,10,10,70,30,20,50,50,20,50,10,90,0,70,10,6,90,80,20,100,10,90,20,10,90,30,10,50,50,25,50,20,70,0,20,50,4,80,75,10,1,45,1,2,,7,7,
2/27/19 11:13,2/27/19 11:15,0,97.80.23.162,100,113,1,2/27/19 11:15,R_2E6t5TQFQ822Bfm,,,,,30.56680298,-90.48200226,anonymous,EN,1,21,93,1,84,46,18,59,61,81,57,14,57,78,2,30,20,1,6,90,15,35,100,1,81,1,43,21,44,6,35,1,19,82,61,88,14,50,1,4,22,57,1,1,41,2,5,,3,4,
2/27/19 11:11,2/27/19 11:15,0,69.181.223.187,100,215,1,2/27/19 11:15,R_3HiamDatlJt4UZA,,,,,37.77999878,-122.4649963,anonymous,EN,1,55,88,27,70,55,24,67,75,76,71,36,80,84,35,39,67,20,6,64,24,39,77,80,60,66,60,45,50,82,79,68,27,76,55,35,39,72,25,4,65,40,34,1,40,1,5,,3,6,
2/27/19 11:09,2/27/19 11:15,0,71.68.54.117,100,366,1,2/27/19 11:15,R_3kvq8Z277FTfbyX,,,,,35.11500549,-80.70610046,anonymous,EN,1,63,50,61,50,40,56,50,42,50,50,29,46,40,45,36,60,16,6,71,50,36,74,50,60,50,50,61,50,40,50,50,27,50,35,50,40,50,24,4,61,50,37,1,38,1,2,,2,2,No comment
2/27/19 11:08,2/27/19 11:15,0,98.116.230.96,100,379,1,2/27/19 11:15,R_3hhUakwJotDxg7u,,,,,40.57670593,-73.98840332,anonymous,EN,1,25,70,40,50,50,50,50,60,50,40,10,25,60,45,25,70,0,6,75,10,50,75,30,60,25,40,75,50,25,40,15,0,10,40,50,0,75,0,4,90,60,15,1,32,1,2,,1,3,"Please use larger numbers that end with zeroes for your attention checks instead of the lower numbers you're using now, e.g.: 10+30 instead of 1+3."
2/27/19 11:09,2/27/19 11:15,0,23.244.210.186,100,321,1,2/27/19 11:15,R_1LtUINcS9VubYay,,,,,34.05839539,-118.2779999,anonymous,EN,1,73,44,58,45,50,33,46,34,37,41,57,71,66,35,35,52,59,6,47,58,83,57,58,60,27,66,51,23,43,43,46,53,72,36,54,45,81,72,4,38,57,25,1,35,1,5,,5,6,good survey
2/27/19 11:08,2/27/19 11:15,0,98.166.186.51,100,382,1,2/27/19 11:15,R_27KBQp0OpoO9txF,,,,,37.04359436,-76.34259796,anonymous,EN,1,40,50,30,50,50,50,50,50,50,50,50,50,50,70,50,50,30,6,30,50,50,60,50,70,49,50,60,50,50,50,50,50,50,50,77,50,70,50,4,70,60,50,1,50,2,5,,6,6,interesting
2/27/19 11:09,2/27/19 11:15,0,76.185.169.131,100,338,1,2/27/19 11:15,R_1LNLeWEoSMglZoe,,,,,29.41479492,-98.46009827,anonymous,EN,1,50,100,1,100,83,1,100,100,100,100,28,100,100,20,82,1,21,6,45,1,100,72,100,60,45,100,49,100,83,100,100,76,100,100,100,100,11,40,4,12,12,100,1,48,2,5,,3,6,
2/27/19 11:08,2/27/19 11:15,0,98.162.192.169,100,412,1,2/27/19 11:15,R_1LU01zf0OD0nT8U,,,,,35.67480469,-97.49970245,anonymous,EN,1,44,71,41,48,30,62,73,81,82,81,19,63,83,72,82,81,20,6,12,82,72,,51,51,52,60,64,51,49,81,82,30,92,60,61,37,72,51,65,64,50,49,1,34,2,5,,2,3,
2/27/19 11:10,2/27/19 11:15,0,192.154.226.29,100,304,1,2/27/19 11:15,R_3JyjBvug6jVAQnQ,,,,,32.84249878,-117.2483978,anonymous,EN,1,74,69,62,61,63,52,51,72,60,58,64,45,62,57,82,60,71,6,66,55,54,68,55,73,55,64,55,59,92,62,63,60,67,57,66,65,68,64,4,55,53,55,1,23,2,1,,5,6,its nice
2/27/19 11:13,2/27/19 11:15,0,40.142.175.70,100,134,1,2/27/19 11:15,R_3nHkG53sZgppSvU,,,,,33.08000183,-83.23789978,anonymous,EN,1,47,26,47,61,43,61,40,64,44,31,54,63,38,67,44,17,85,6,65,31,84,69,84,49,70,34,52,48,69,49,76,56,63,82,45,64,72,40,4,57,76,57,1,26,2,3,,6,5,
2/27/19 11:08,2/27/19 11:15,0,199.8.23.87,100,397,1,2/27/19 11:15,R_31coW6Ko089jpNT,,,,,40.53590393,-85.66159821,anonymous,EN,1,71,87,5,61,55,67,65,91,89,66,30,82,72,25,40,60,25,6,71,15,50,61,51,51,9,39,60,50,39,60,51,30,71,61,40,14,51,39,4,81,40,39,1,30,2,5,,6,6,
2/27/19 11:10,2/27/19 11:15,0,185.144.159.202,100,303,1,2/27/19 11:15,R_2a8fYKQTXeXSRW0,,,,,25.78059387,-80.18260193,anonymous,EN,1,7,91,2,98,89,1,93,91,97,85,92,89,85,9,90,69,93,6,95,94,93,2,92,1,90,90,4,95,94,94,98,92,91,84,5,89,97,89,4,84,7,91,1,24,2,2,,7,6,NICE
2/27/19 11:08,2/27/19 11:15,0,107.146.243.120,100,384,1,2/27/19 11:15,R_qCmjNlwNpRFrGIV,,,,,35.33839417,-119.0626984,anonymous,EN,1,50,50,50,50,50,20,50,50,50,50,30,50,50,50,50,50,10,6,70,0,50,50,50,50,50,50,40,50,50,50,50,30,50,40,50,50,50,40,4,60,50,50,1,29,1,5,,1,1,
2/27/19 11:09,2/27/19 11:15,0,170.83.233.24,100,343,1,2/27/19 11:15,R_2w6rin97sFpzycw,,,,,15,-86.5,anonymous,EN,1,50,55,65,60,60,70,70,71,61,61,50,60,50,65,60,70,65,66,60,55,60,60,46,60,70,55,60,50,71,65,62,50,65,63,70,70,71,69,63,60,70,65,1,32,1,4,,6,5,good
2/27/19 11:08,2/27/19 11:15,0,64.145.79.104,100,390,1,2/27/19 11:15,R_1Eh64xxsI2aovWn,,,,,40.78199768,-73.99530029,anonymous,EN,1,100,12,87,37,15,100,6,9,39,5,10,9,5,83,7,82,7,6,94,91,8,15,65,17,87,88,19,93,73,100,100,87,72,91,16,82,16,63,4,63,81,87,1,25,1,5,,4,4,
2/27/19 11:11,2/27/19 11:15,0,199.0.194.104,100,232,1,2/27/19 11:15,R_2dWtpnFtulU284t,,,,,39.55160522,-97.65679932,anonymous,EN,1,50,75,29,71,62,51,82,78,82,81,30,77,83,50,51,50,40,6,86,23,72,87,32,89,30,65,73,49,49,65,51,51,90,45,51,16,51,51,4,70,78,41,1,41,2,5,,3,5,n/a
2/27/19 11:10,2/27/19 11:15,0,190.112.203.246,100,301,1,2/27/19 11:15,R_3kncFUWrcwL7Oit,,,,,25.76339722,-80.18859863,anonymous,EN,1,84,88,20,81,80,83,47,62,68,58,81,74,61,61,72,57,91,6,72,59,86,35,44,25,76,75,35,35,85,69,80,75,45,46,35,62,63,50,4,37,68,78,1,29,1,5,,6,5,
2/27/19 11:09,2/27/19 11:15,0,172.9.152.189,100,348,1,2/27/19 11:15,R_VKGfCuSoSuFAJ21,,,,,35.65150452,-80.48889923,anonymous,EN,1,10,65,10,70,45,20,60,71,65,66,40,45,75,8,35,5,35,6,80,5,70,30,50,20,45,55,25,44,46,60,60,61,55,55,24,41,4,40,4,86,20,55,1,67,1,5,,4,6,It went smoothly
2/27/19 11:08,2/27/19 11:15,0,45.59.17.231,100,400,1,2/27/19 11:15,R_22J2SzC9fmWc71S,,,,,40.74279785,-73.97119904,anonymous,EN,1,75,67,86,83,87,93,93,74,100,92,66,88,78,76,84,84,98,6,86,92,96,87,87,76,86,80,97,92,92,65,95,77,93,95,99,86,100,78,66,77,95,93,1,49,1,3,,7,6,Good
2/27/19 11:11,2/27/19 11:15,0,104.136.244.184,100,246,1,2/27/19 11:15,R_3dJR81ch2xt81sR,,,,,28.47970581,-82.55619812,anonymous,EN,1,73,78,24,47,31,24,64,29,39,68,5,68,61,58,22,22,8,6,100,20,44,66,40,81,54,38,48,68,12,100,67,25,76,74,77,26,40,12,4,25,74,53,1,38,1,5,,3,3,
2/27/19 11:12,2/27/19 11:15,0,184.190.88.155,100,177,1,2/27/19 11:15,R_3Dvx8mbxcorwXGo,,,,,30.04870605,-89.95850372,anonymous,EN,1,64,67,30,69,42,15,73,67,68,70,37,67,37,9,46,21,9,6,70,7,65,94,5,88,4,37,5,6,5,61,10,33,13,25,56,7,69,31,4,19,72,24,1,34,2,3,,4,4,
2/27/19 11:12,2/27/19 11:15,0,129.7.0.131,100,179,1,2/27/19 11:15,R_3kGQCAaV5NjsxyY,,,,,29.83399963,-95.43419647,anonymous,EN,1,65,61,47,57,54,60,61,65,48,63,57,52,67,63,54,23,5,6,55,37,66,77,61,68,25,43,60,52,48,55,61,38,66,55,43,37,42,25,4,66,61,38,1,18,1,2,,6,4,nine
2/27/19 11:13,2/27/19 11:15,0,68.118.139.87,100,130,1,2/27/19 11:15,R_DbYPkdSLKqF4DPX,,,,,33.94490051,-117.3834,anonymous,EN,1,47,78,23,69,51,72,68,55,71,59,47,45,75,10,49,35,0,6,85,19,25,90,56,58,18,31,67,73,30,67,39,69,53,71,61,39,8,51,4,29,53,37,2,25,2,2,,2,2,
2/27/19 11:09,2/27/19 11:15,0,23.249.187.158,100,358,1,2/27/19 11:15,R_3efpB9XVKJl5RJL,,,,,37.75100708,-97.8219986,anonymous,EN,1,66,70,82,80,61,81,72,69,58,76,62,65,65,77,71,80,57,77,88,64,51,64,68,70,60,81,70,82,74,65,66,81,76,68,68,79,69,69,74,84,77,71,1,33,1,4,,5,6,good
2/27/19 11:08,2/27/19 11:15,0,75.111.164.130,100,426,1,2/27/19 11:15,R_1LZtDMwI2oqyn5F,,,,,33.51460266,-101.8795013,anonymous,EN,1,53,40,3,50,18,45,61,60,30,35,5,56,45,52,55,65,14,6,9,3,18,89,40,51,20,10,21,50,35,30,15,5,70,40,51,20,10,10,4,90,50,10,1,36,1,5,,3,4,None
2/27/19 11:08,2/27/19 11:15,0,174.105.162.204,100,442,1,2/27/19 11:15,R_yXagcxnnmzLfGj7,,,,,40.38490295,-82.48729706,anonymous,EN,1,80,60,0,60,75,80,70,50,70,80,29,0,30,0,0,20,0,6,80,20,50,100,1,70,1,50,10,40,35,70,60,73,80,100,50,50,0,40,4,0,90,50,1,30,1,5,,5,5,
2/27/19 11:13,2/27/19 11:15,0,71.234.233.198,100,123,1,2/27/19 11:15,R_1rBczAEXSklzUOM,,,,,41.31860352,-72.93019867,anonymous,EN,1,17,50,0,50,50,50,71,50,50,50,12,48,49,7,50,23,11,6,75,15,50,76,49,50,39,50,41,50,41,39,50,17,28,50,50,17,49,35,4,64,50,35,1,28,1,3,,4,4,
2/27/19 11:13,2/27/19 11:15,0,73.90.36.218,100,141,1,2/27/19 11:15,R_3qIHOKI8CcNBQZI,,,,,38.62260437,-121.388504,anonymous,EN,1,56,58,21,60,53,31,67,27,77,64,8,56,64,37,37,88,21,6,90,36,43,90,16,68,8,47,83,34,9,41,34,57,18,20,41,15,64,49,4,81,57,24,1,24,1,5,,2,2,
2/27/19 11:10,2/27/19 11:15,0,71.142.123.97,100,308,1,2/27/19 11:15,R_D6RkeRQu8hBDSDv,,,,,35.80470276,-78.88809967,anonymous,EN,1,73,74,43,55,73,67,84,76,76,64,20,63,81,55,28,32,5,6,98,49,65,90,71,80,30,50,92,71,60,50,39,53,39,54,60,42,71,55,4,92,83,50,1,35,2,5,,2,3,
2/27/19 11:11,2/27/19 11:15,0,159.45.129.17,100,259,1,2/27/19 11:15,R_3RyKHJlFZFsWYKU,,,,,35.29159546,-80.82009888,anonymous,EN,1,3,88,1,91,75,13,91,87,86,81,54,84,85,4,71,77,24,6,78,1,71,55,85,2,75,72,31,86,74,87,70,20,86,73,17,30,72,11,4,82,2,12,1,46,2,5,,2,3,
2/27/19 11:12,2/27/19 11:15,0,139.60.126.174,100,234,1,2/27/19 11:15,R_22WASdVW3BGIhhX,,,,,42.96560669,-85.65000153,anonymous,EN,1,52,51,52,50,41,67,51,51,52,52,35,60,51,52,50,64,35,6,77,44,51,72,80,52,53,53,67,52,51,52,53,43,62,52,52,53,52,53,4,84,47,41,1,34,2,5,,1,1,
2/27/19 11:11,2/27/19 11:15,0,167.160.113.54,100,261,1,2/27/19 11:16,R_1QAigCpp8G1hVeL,,,,,25.78059387,-80.18260193,anonymous,EN,1,45,69,65,41,41,42,63,46,69,68,66,46,41,63,49,73,50,50,70,46,62,63,65,47,45,49,42,48,64,42,68,59,42,71,47,69,61,58,47,64,43,45,1,58,1,5,,6,5,not comments
2/27/19 11:08,2/27/19 11:16,0,196.16.111.147,100,425,1,2/27/19 11:16,R_VU6nDZdDM936NSF,,,,,34.05439758,-118.2440033,anonymous,EN,1,72,90,70,77,74,81,94,76,63,91,64,77,87,85,84,73,92,59,62,84,69,69,84,64,82,69,81,76,73,72,85,59,75,72,86,87,70,62,90,85,72,69,1,30,1,4,,7,6,good
2/27/19 11:11,2/27/19 11:16,0,69.176.23.15,100,273,1,2/27/19 11:16,R_1F54NI5nOuk34t3,,,,,37.5381012,-82.79759979,anonymous,EN,1,61,68,28,73,71,27,60,70,76,62,66,57,74,13,68,21,20,6,32,14,35,57,62,21,30,39,68,69,44,67,52,48,38,66,12,63,12,47,4,59,31,35,1,31,1,5,,3,5,No problems.
2/27/19 11:09,2/27/19 11:16,0,71.67.137.98,100,403,1,2/27/19 11:16,R_12t2FJNdSaho8i6,,,,,39.44880676,-83.84169769,anonymous,EN,1,70,50,10,30,40,3,50,40,50,20,20,40,50,10,20,20,5,6,70,10,30,95,5,100,3,5,1,5,5,50,20,30,20,50,30,1,1,3,4,90,100,10,1,38,2,5,,6,6,
2/27/19 11:10,2/27/19 11:16,0,104.169.189.63,100,372,1,2/27/19 11:16,R_3QSkMcAOfegWxCl,,,,,35.19590759,-83.82279968,anonymous,EN,1,10,90,0,90,90,10,90,90,90,90,5,60,90,30,85,95,10,6,90,0,70,20,80,2,50,70,40,90,80,90,85,20,95,85,50,50,95,30,4,70,0,50,1,28,1,5,,2,3,
2/27/19 11:08,2/27/19 11:16,0,73.254.109.131,100,496,1,2/27/19 11:16,R_3j0agnwDIhIzH6E,,,,,47.58569336,-122.0345001,anonymous,EN,1,38,3,30,35,15,90,50,50,47,50,2,4,100,10,5,65,1,6,95,10,50,100,19,77,1,8,100,65,26,39,48,3,100,25,86,2,100,4,4,93,50,2,1,22,1,2,,3,3,
2/27/19 11:11,2/27/19 11:16,0,104.168.147.127,100,272,1,2/27/19 11:16,R_3ENgf8wuHKp85mb,,,,,47.49020386,-122.3003998,anonymous,EN,1,49,40,25,22,9,41,43,48,31,28,26,16,36,17,15,28,11,6,16,13,13,51,29,25,31,36,23,62,6,12,68,24,13,15,36,6,64,25,25,58,29,23,1,24,1,5,,2,3,great
2/27/19 11:13,2/27/19 11:16,0,75.86.24.233,100,164,1,2/27/19 11:16,R_DITwnQnQxdiJfnX,,,,,43.08279419,-88.02690125,anonymous,EN,1,0,100,0,100,50,50,100,100,100,100,50,50,100,0,50,0,0,6,60,0,100,50,100,50,50,100,50,100,100,100,100,60,100,100,0,50,100,50,4,50,0,100,1,26,1,2,,1,1,Everything was clear with no errors at all!
2/27/19 11:08,2/27/19 11:16,0,99.166.159.211,100,445,1,2/27/19 11:16,R_Z1Rkzyofy7iDHb3,,,,,41.44949341,-87.47640228,anonymous,EN,1,45,45,0,85,71,40,50,100,20,70,30,40,100,50,60,80,15,6,10,,40,100,50,50,50,50,40,50,50,10,50,50,50,23,50,50,50,50,4,50,50,30,1,28,1,5,,1,1,"Depression an Schizophrenia come in various forms and not enough information was given to accurately answer each question, but it can provide insight from an outsiders perspective how they think someone with a mental illness is like. "
2/27/19 11:11,2/27/19 11:16,0,157.50.226.125,100,319,1,2/27/19 11:16,R_1mX9uOJLJcMLPGR,,,,,10.99099731,76.96670532,anonymous,EN,1,43,31,67,53,83,39,75,40,38,55,71,79,38,46,38,87,74,6,82,42,67,64,24,77,79,53,38,43,43,54,37,65,32,28,75,61,27,77,4,43,78,49,1,28,1,5,,6,5,no
2/27/19 11:13,2/27/19 11:16,0,97.120.108.214,100,195,1,2/27/19 11:16,R_3humIKLPtU3CIJz,,,,,45.57769775,-122.6795044,anonymous,EN,1,40,66,19,44,29,71,40,61,71,60,30,40,34,61,20,71,15,6,86,19,30,72,40,30,29,40,61,40,40,61,39,30,81,29,61,39,19,29,4,80,19,19,1,27,2,5,,2,2,
2/27/19 11:08,2/27/19 11:16,0,24.29.243.221,100,449,1,2/27/19 11:16,R_2viW3YBYzZwhUQD,,,,,40.48449707,-81.43579865,anonymous,EN,1,26,70,19,65,50,20,82,62,51,50,34,51,75,22,58,32,35,6,51,16,50,60,33,61,33,51,38,70,39,52,51,36,48,42,41,34,27,51,4,50,39,44,1,58,1,5,,3,3,"It is extremely stupid on your part to put a slider that is very sensitive to answer both attention check questions, IT""S ON YOU if the questions are wrong,,,,,,, "
2/27/19 11:08,2/27/19 11:16,0,104.200.38.41,100,490,1,2/27/19 11:16,R_32VHmHT4uE9QWKu,,,,,35.66990662,-97.46469879,anonymous,EN,1,75,75,75,85,84,69,67,87,66,81,84,85,58,85,61,58,67,69,68,87,49,64,62,86,84,68,74,86,90,77,65,86,72,55,82,83,84,65,4,60,60,81,1,29,1,5,,5,6,good
2/27/19 11:13,2/27/19 11:16,0,173.89.228.75,100,203,1,2/27/19 11:16,R_BVVj6cHwILFu4mZ,,,,,41.23260498,-80.45300293,anonymous,EN,1,9,77,34,65,66,66,73,53,51,42,29,55,48,19,51,41,60,6,68,6,57,68,33,50,18,42,78,48,23,24,10,15,26,17,46,25,13,25,4,85,40,14,1,30,1,5,,2,2,
2/27/19 11:09,2/27/19 11:16,0,72.92.25.56,100,421,1,2/27/19 11:16,R_2aboDZCX5pNtuWc,,,,,39.82949829,-75.43540192,anonymous,EN,1,50,77,19,51,50,27,73,72,73,70,39,70,73,41,61,81,40,6,85,21,70,84,60,51,38,,28,75,40,62,73,40,71,71,50,39,83,40,4,89,41,52,1,66,2,5,,1,3,many questions are not related to mental illness; I would not know if someone is moral or intelligent just based on this info for instance so you should restructure if you want real and usable results
2/27/19 11:09,2/27/19 11:16,0,71.125.82.218,100,443,1,2/27/19 11:16,R_2rI6JdrT7k5r2nX,,,,,40.48910522,-74.44819641,anonymous,EN,1,59,79,37,66,71,49,63,78,89,54,75,63,70,13,68,42,86,6,53,71,74,80,83,39,81,51,74,84,83,79,74,81,74,65,10,72,26,87,5,65,59,87,1,37,1,5,,6,6,None
